timestamp,champion,X,Y
2025-01-11 11:09:14,Nami,491,344
2025-01-11 11:09:14,Viktor,328,257
2025-01-11 11:09:14,Gragas,115,139
2025-01-11 11:09:14,Rengar,277,149
2025-01-11 11:09:14,Corki,490,345
2025-01-11 11:09:15,Nami,491,344
2025-01-11 11:09:15,Viktor,328,257
2025-01-11 11:09:15,Gragas,140,130
2025-01-11 11:09:15,Rengar,277,149
2025-01-11 11:09:15,Corki,490,345
2025-01-11 11:09:16,Nami,491,344
2025-01-11 11:09:16,Viktor,328,257
2025-01-11 11:09:16,Gragas,136,135
2025-01-11 11:09:16,Rengar,277,149
2025-01-11 11:09:16,Corki,490,345
2025-01-11 11:09:17,Nami,491,344
2025-01-11 11:09:17,Viktor,328,257
2025-01-11 11:09:17,Gragas,112,139
2025-01-11 11:09:17,Rengar,277,149
2025-01-11 11:09:17,Corki,490,345
2025-01-11 11:09:18,Nami,496,351
2025-01-11 11:09:18,Viktor,328,257
2025-01-11 11:09:18,Gragas,92,151
2025-01-11 11:09:18,Rengar,277,149
2025-01-11 11:09:18,Corki,490,345
2025-01-11 11:09:19,Nami,497,365
2025-01-11 11:09:19,Viktor,317,271
2025-01-11 11:09:19,Gragas,82,142
2025-01-11 11:09:19,Rengar,277,149
2025-01-11 11:09:19,Corki,490,345
2025-01-11 11:09:20,Nami,496,383
2025-01-11 11:09:20,Viktor,303,286
2025-01-11 11:09:20,Gragas,91,127
2025-01-11 11:09:20,Rengar,277,149
2025-01-11 11:09:20,Corki,490,345
2025-01-11 11:09:21,Nami,497,385
2025-01-11 11:09:21,Viktor,297,283
2025-01-11 11:09:21,Gragas,85,106
2025-01-11 11:09:21,Rengar,280,163
2025-01-11 11:09:21,Corki,490,345
2025-01-11 11:09:22,Nami,508,398
2025-01-11 11:09:22,Viktor,290,283
2025-01-11 11:09:22,Gragas,76,97
2025-01-11 11:09:22,Rengar,277,161
2025-01-11 11:09:22,Corki,490,345
2025-01-11 11:09:23,Nami,497,421
2025-01-11 11:09:23,Viktor,295,281
2025-01-11 11:09:23,Gragas,62,98
2025-01-11 11:09:23,Rengar,280,163
2025-01-11 11:09:23,Corki,490,345
2025-01-11 11:09:24,Nami,495,435
2025-01-11 11:09:24,Viktor,299,267
2025-01-11 11:09:24,Gragas,71,109
2025-01-11 11:09:24,Rengar,274,149
2025-01-11 11:09:24,Corki,490,345
2025-01-11 11:09:25,Nami,485,457
2025-01-11 11:09:25,Viktor,305,267
2025-01-11 11:09:25,Gragas,76,98
2025-01-11 11:09:25,Rengar,272,151
2025-01-11 11:09:25,Corki,490,345
2025-01-11 11:09:26,Nami,491,467
2025-01-11 11:09:26,Viktor,307,278
2025-01-11 11:09:26,Gragas,81,94
2025-01-11 11:09:26,Rengar,277,155
2025-01-11 11:09:26,Corki,490,345
2025-01-11 11:09:27,Nami,472,464
2025-01-11 11:09:27,Viktor,301,281
2025-01-11 11:09:27,Gragas,100,97
2025-01-11 11:09:27,Rengar,267,149
2025-01-11 11:09:27,Corki,490,345
