timestamp,champion,X,Y
2025-01-14 13:50:19,Viktor,301,285
2025-01-14 13:50:19,Gnar,105,111
2025-01-14 13:50:19,Volibear,247,115
2025-01-14 13:50:20,Rakan,497,417
2025-01-14 13:50:20,Jhin,495,415
2025-01-14 13:50:20,Viktor,304,289
2025-01-14 13:50:20,Gnar,101,115
2025-01-14 13:50:20,Volibear,244,115
2025-01-14 13:50:21,Rakan,500,415
2025-01-14 13:50:21,Jhin,495,415
2025-01-14 13:50:21,Viktor,319,281
2025-01-14 13:50:21,Gnar,110,122
2025-01-14 13:50:21,Volibear,223,119
2025-01-14 13:50:22,Rakan,507,409
2025-01-14 13:50:22,Jhin,495,415
2025-01-14 13:50:22,Viktor,310,292
2025-01-14 13:50:22,Gnar,101,127
2025-01-14 13:50:22,Volibear,197,118
2025-01-14 13:50:23,Rakan,517,407
2025-01-14 13:50:23,Jhin,495,415
2025-01-14 13:50:23,Viktor,322,280
2025-01-14 13:50:23,Gnar,110,112
2025-01-14 13:50:23,Volibear,193,131
2025-01-14 13:50:24,Rakan,532,400
2025-01-14 13:50:24,Jhin,499,410
2025-01-14 13:50:24,Viktor,333,261
2025-01-14 13:50:24,Gnar,109,110
2025-01-14 13:50:24,Volibear,215,149
2025-01-14 13:50:25,Rakan,523,405
2025-01-14 13:50:25,Jhin,499,422
2025-01-14 13:50:25,Viktor,319,263
2025-01-14 13:50:25,Gnar,109,110
2025-01-14 13:50:25,Volibear,232,170
2025-01-14 13:50:26,Rakan,512,417
2025-01-14 13:50:26,Jhin,499,422
2025-01-14 13:50:26,Viktor,309,271
2025-01-14 13:50:26,Gnar,109,110
2025-01-14 13:50:26,Volibear,242,193
2025-01-14 13:50:27,Rakan,507,399
2025-01-14 13:50:27,Jhin,499,422
2025-01-14 13:50:27,Viktor,307,273
2025-01-14 13:50:27,Gnar,109,110
2025-01-14 13:50:27,Volibear,247,219
2025-01-14 13:50:28,Rakan,499,417
2025-01-14 13:50:28,Jhin,499,422
2025-01-14 13:50:28,Viktor,297,253
2025-01-14 13:50:28,Gnar,109,110
2025-01-14 13:50:28,Volibear,245,229
2025-01-14 13:50:29,Rakan,499,421
2025-01-14 13:50:29,Jhin,523,425
2025-01-14 13:50:29,Viktor,278,229
2025-01-14 13:50:29,Gnar,109,110
